origin_location_key,origin_display_name,origin_latitude,origin_longitude,destination_location_key,destination_display_name,destination_latitude,destination_longitude,is_same_location,straight_distance_m,straight_distance_km,fallback_walk_distance_m,fallback_walk_minutes,osmnx_walk_distance_m,osmnx_walk_minutes,walk_distance_m,walk_minutes,walk_method,distance_quality_note,osmnx_status,walk_speed_kmph,fallback_route_factor,origin_needs_manual_verification,destination_needs_manual_verification
무릉,무릉,37.568813333087,126.927272103227,파츄코파라다이스,파츄코파라다이스,37.566328308343,126.927201695241,False,276.39,0.276,359.31,4.49,458.28,5.73,458.28,5.73,osmnx_walk_network,OpenStreetMap walking network shortest path,success:graph_radius_m=2694:nodes=15256:edges=42270,4.8,1.3,False,False
비전스트롤 콜라보,비전스트롤,37.567356642134,126.928486557178,너울너울,너울너울,37.565560190736,126.91602233188,False,1116.59,1.117,1451.57,18.14,1412.4,17.66,1412.4,17.66,osmnx_walk_network,OpenStreetMap walking network shortest path,success:graph_radius_m=2694:nodes=15256:edges=42270,4.8,1.3,False,False
비전스트롤 콜라보,비전스트롤,37.567356642134,126.928486557178,대저택프라이빗,바운드하우스,37.570882196338,126.928780175247,False,392.88,0.393,510.74,6.38,473.93,5.92,473.93,5.92,osmnx_walk_network,OpenStreetMap walking network shortest path,success:graph_radius_m=2694:nodes=15256:edges=42270,4.8,1.3,False,False
비전스트롤 콜라보,비전스트롤,37.567356642134,126.928486557178,데이스타콜라보,데이스타콜라보,37.567682614349,126.931274545813,False,248.38,0.248,322.9,4.04,298.18,3.73,298.18,3.73,osmnx_walk_network,OpenStreetMap walking network shortest path,success:graph_radius_m=2694:nodes=15256:edges=42270,4.8,1.3,False,False
비전스트롤 콜라보,비전스트롤,37.567356642134,126.928486557178,마이트리,마이트리,37.565997558444,126.929894716912,False,195.56,0.196,254.22,3.18,304.35,3.8,304.35,3.8,osmnx_walk_network,OpenStreetMap walking network shortest path,success:graph_radius_m=2694:nodes=15256:edges=42270,4.8,1.3,False,False
비전스트롤 콜라보,비전스트롤,37.567356642134,126.928486557178,마인드플로우,마인드플로우,37.577020515491,126.935853747155,False,1255.5,1.255,1632.15,20.4,1301.56,16.27,1301.56,16.27,osmnx_walk_network,OpenStreetMap walking network shortest path,success:graph_radius_m=2694:nodes=15256:edges=42270,4.8,1.3,False,False
비전스트롤 콜라보,비전스트롤,37.567356642134,126.928486557178,무릉,무릉,37.568813333087,126.927272103227,False,194.15,0.194,252.39,3.15,295.25,3.69,295.25,3.69,osmnx_walk_network,OpenStreetMap walking network shortest path,success:graph_radius_m=2694:nodes=15256:edges=42270,4.8,1.3,False,False
비전스트롤 콜라보,비전스트롤,37.567356642134,126.928486557178,비전스트롤 콜라보,비전스트롤,37.567356642134,126.928486557178,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,osmnx_walk_network,OpenStreetMap walking network shortest path,success:graph_radius_m=2694:nodes=15256:edges=42270,4.8,1.3,False,False
비전스트롤 콜라보,비전스트롤,37.567356642134,126.928486557178,빅블루요가,빅블루요가,37.568792797424,126.930228568115,False,221.53,0.222,287.99,3.6,219.4,2.74,219.4,2.74,osmnx_walk_network,OpenStreetMap walking network shortest path,success:graph_radius_m=2694:nodes=15256:edges=42270,4.8,1.3,False,False
비전스트롤 콜라보,비전스트롤,37.567356642134,126.928486557178,숨명상센터,숨 명상센터,37.572092920342,126.93806774306,False,995.2,0.995,1293.76,16.17,1193.69,14.92,1193.69,14.92,osmnx_walk_network,OpenStreetMap walking network shortest path,success:graph_radius_m=2694:nodes=15256:edges=42270,4.8,1.3,False,False
비전스트롤 콜라보,비전스트롤,37.567356642134,126.928486557178,시이작,시이작,37.567493895799,126.928321014591,False,21.11,0.021,27.45,0.34,42.18,0.53,42.18,0.53,osmnx_walk_network,OpenStreetMap walking network shortest path,success:graph_radius_m=2694:nodes=15256:edges=42270,4.8,1.3,False,False
비전스트롤 콜라보,비전스트롤,37.567356642134,126.928486557178,연남장,연남장,37.564330104536,126.927584999673,False,345.79,0.346,449.53,5.62,520.18,6.5,520.18,6.5,osmnx_walk_network,OpenStreetMap walking network shortest path,success:graph_radius_m=2694:nodes=15256:edges=42270,4.8,1.3,False,False
비전스트롤 콜라보,비전스트롤,37.567356642134,126.928486557178,연희정음,연희정음,37.566711570866,126.929277808838,False,100.04,0.1,130.06,1.63,118.51,1.48,118.51,1.48,osmnx_walk_network,OpenStreetMap walking network shortest path,success:graph_radius_m=2694:nodes=15256:edges=42270,4.8,1.3,False,False
비전스트롤 콜라보,비전스트롤,37.567356642134,126.928486557178,파츄코파라다이스,파츄코파라다이스,37.566328308343,126.927201695241,False,160.93,0.161,209.21,2.62,190.79,2.38,190.79,2.38,osmnx_walk_network,OpenStreetMap walking network shortest path,success:graph_radius_m=2694:nodes=15256:edges=42270,4.8,1.3,False,False
빅블루요가,빅블루요가,37.568792797424,126.930228568115,너울너울,너울너울,37.565560190736,126.91602233188,False,1302.68,1.303,1693.48,21.17,1631.8,20.4,1631.8,20.4,osmnx_walk_network,OpenStreetMap walking network shortest path,success:graph_radius_m=2694:nodes=15256:edges=42270,4.8,1.3,False,False
빅블루요가,빅블루요가,37.568792797424,126.930228568115,대저택프라이빗,바운드하우스,37.570882196338,126.928780175247,False,265.09,0.265,344.62,4.31,269.08,3.36,269.08,3.36,osmnx_walk_network,OpenStreetMap walking network shortest path,success:graph_radius_m=2694:nodes=15256:edges=42270,4.8,1.3,False,False
빅블루요가,빅블루요가,37.568792797424,126.930228568115,데이스타콜라보,데이스타콜라보,37.567682614349,126.931274545813,False,154.07,0.154,200.29,2.5,162.02,2.03,162.02,2.03,osmnx_walk_network,OpenStreetMap walking network shortest path,success:graph_radius_m=2694:nodes=15256:edges=42270,4.8,1.3,False,False
빅블루요가,빅블루요가,37.568792797424,126.930228568115,마이트리,마이트리,37.565997558444,126.929894716912,False,312.21,0.312,405.87,5.07,486.03,6.08,486.03,6.08,osmnx_walk_network,OpenStreetMap walking network shortest path,success:graph_radius_m=2694:nodes=15256:edges=42270,4.8,1.3,False,False
빅블루요가,빅블루요가,37.568792797424,126.930228568115,마인드플로우,마인드플로우,37.577020515491,126.935853747155,False,1040.57,1.041,1352.74,16.91,1082.17,13.53,1082.17,13.53,osmnx_walk_network,OpenStreetMap walking network shortest path,success:graph_radius_m=2694:nodes=15256:edges=42270,4.8,1.3,False,False
빅블루요가,빅블루요가,37.568792797424,126.930228568115,무릉,무릉,37.568813333087,126.927272103227,False,260.58,0.261,338.75,4.23,368.41,4.61,368.41,4.61,osmnx_walk_network,OpenStreetMap walking network shortest path,success:graph_radius_m=2694:nodes=15256:edges=42270,4.8,1.3,False,False
빅블루요가,빅블루요가,37.568792797424,126.930228568115,비전스트롤 콜라보,비전스트롤,37.567356642134,126.928486557178,False,221.53,0.222,287.99,3.6,219.4,2.74,219.4,2.74,osmnx_walk_network,OpenStreetMap walking network shortest path,success:graph_radius_m=2694:nodes=15256:edges=42270,4.8,1.3,False,False
빅블루요가,빅블루요가,37.568792797424,126.930228568115,빅블루요가,빅블루요가,37.568792797424,126.930228568115,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,osmnx_walk_network,OpenStreetMap walking network shortest path,success:graph_radius_m=2694:nodes=15256:edges=42270,4.8,1.3,False,False
빅블루요가,빅블루요가,37.568792797424,126.930228568115,숨명상센터,숨 명상센터,37.572092920342,126.93806774306,False,782.3,0.782,1016.99,12.71,974.29,12.18,974.29,12.18,osmnx_walk_network,OpenStreetMap walking network shortest path,success:graph_radius_m=2694:nodes=15256:edges=42270,4.8,1.3,False,False
빅블루요가,빅블루요가,37.568792797424,126.930228568115,시이작,시이작,37.567493895799,126.928321014591,False,221.64,0.222,288.14,3.6,261.57,3.27,261.57,3.27,osmnx_walk_network,OpenStreetMap walking network shortest path,success:graph_radius_m=2694:nodes=15256:edges=42270,4.8,1.3,False,False
빅블루요가,빅블루요가,37.568792797424,126.930228568115,연남장,연남장,37.564330104536,126.927584999673,False,548.21,0.548,712.67,8.91,701.86,8.77,701.86,8.77,osmnx_walk_network,OpenStreetMap walking network shortest path,success:graph_radius_m=2694:nodes=15256:edges=42270,4.8,1.3,False,False
빅블루요가,빅블루요가,37.568792797424,126.930228568115,연희정음,연희정음,37.566711570866,126.929277808838,False,246.13,0.246,319.96,4.0,300.2,3.75,300.2,3.75,osmnx_walk_network,OpenStreetMap walking network shortest path,success:graph_radius_m=2694:nodes=15256:edges=42270,4.8,1.3,False,False
빅블루요가,빅블루요가,37.568792797424,126.930228568115,파츄코파라다이스,파츄코파라다이스,37.566328308343,126.927201695241,False,382.45,0.382,497.19,6.21,410.19,5.13,410.19,5.13,osmnx_walk_network,OpenStreetMap walking network shortest path,success:graph_radius_m=2694:nodes=15256:edges=42270,4.8,1.3,False,False
숨명상센터,숨 명상센터,37.572092920342,126.93806774306,너울너울,너울너울,37.565560190736,126.91602233188,False,2074.33,2.074,2696.63,33.71,2596.15,32.45,2596.15,32.45,osmnx_walk_network,OpenStreetMap walking network shortest path,success:graph_radius_m=2694:nodes=15256:edges=42270,4.8,1.3,False,False
숨명상센터,숨 명상센터,37.572092920342,126.93806774306,대저택프라이빗,바운드하우스,37.570882196338,126.928780175247,False,829.53,0.83,1078.39,13.48,1103.18,13.79,1103.18,13.79,osmnx_walk_network,OpenStreetMap walking network shortest path,success:graph_radius_m=2694:nodes=15256:edges=42270,4.8,1.3,False,False
숨명상센터,숨 명상센터,37.572092920342,126.93806774306,데이스타콜라보,데이스타콜라보,37.567682614349,126.931274545813,False,773.92,0.774,1006.1,12.58,1036.16,12.95,1036.16,12.95,osmnx_walk_network,OpenStreetMap walking network shortest path,success:graph_radius_m=2694:nodes=15256:edges=42270,4.8,1.3,False,False
숨명상센터,숨 명상센터,37.572092920342,126.93806774306,마이트리,마이트리,37.565997558444,126.929894716912,False,989.07,0.989,1285.79,16.07,1290.25,16.13,1290.25,16.13,osmnx_walk_network,OpenStreetMap walking network shortest path,success:graph_radius_m=2694:nodes=15256:edges=42270,4.8,1.3,False,False
숨명상센터,숨 명상센터,37.572092920342,126.93806774306,마인드플로우,마인드플로우,37.577020515491,126.935853747155,False,581.63,0.582,756.12,9.45,678.47,8.48,678.47,8.48,osmnx_walk_network,OpenStreetMap walking network shortest path,success:graph_radius_m=2694:nodes=15256:edges=42270,4.8,1.3,False,False
숨명상센터,숨 명상센터,37.572092920342,126.93806774306,무릉,무릉,37.568813333087,126.927272103227,False,1018.95,1.019,1324.64,16.56,1227.45,15.34,1227.45,15.34,osmnx_walk_network,OpenStreetMap walking network shortest path,success:graph_radius_m=2694:nodes=15256:edges=42270,4.8,1.3,False,False
숨명상센터,숨 명상센터,37.572092920342,126.93806774306,비전스트롤 콜라보,비전스트롤,37.567356642134,126.928486557178,False,995.2,0.995,1293.76,16.17,1193.69,14.92,1193.69,14.92,osmnx_walk_network,OpenStreetMap walking network shortest path,success:graph_radius_m=2694:nodes=15256:edges=42270,4.8,1.3,False,False
숨명상센터,숨 명상센터,37.572092920342,126.93806774306,빅블루요가,빅블루요가,37.568792797424,126.930228568115,False,782.3,0.782,1016.99,12.71,974.29,12.18,974.29,12.18,osmnx_walk_network,OpenStreetMap walking network shortest path,success:graph_radius_m=2694:nodes=15256:edges=42270,4.8,1.3,False,False
숨명상센터,숨 명상센터,37.572092920342,126.93806774306,숨명상센터,숨 명상센터,37.572092920342,126.93806774306,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,osmnx_walk_network,OpenStreetMap walking network shortest path,success:graph_radius_m=2694:nodes=15256:edges=42270,4.8,1.3,False,False
숨명상센터,숨 명상센터,37.572092920342,126.93806774306,시이작,시이작,37.567493895799,126.928321014591,False,999.72,1.0,1299.64,16.25,1235.87,15.45,1235.87,15.45,osmnx_walk_network,OpenStreetMap walking network shortest path,success:graph_radius_m=2694:nodes=15256:edges=42270,4.8,1.3,False,False
숨명상센터,숨 명상센터,37.572092920342,126.93806774306,연남장,연남장,37.564330104536,126.927584999673,False,1264.4,1.264,1643.72,20.55,1576.0,19.7,1576.0,19.7,osmnx_walk_network,OpenStreetMap walking network shortest path,success:graph_radius_m=2694:nodes=15256:edges=42270,4.8,1.3,False,False
숨명상센터,숨 명상센터,37.572092920342,126.93806774306,연희정음,연희정음,37.566711570866,126.929277808838,False,978.89,0.979,1272.55,15.91,1174.33,14.68,1174.33,14.68,osmnx_walk_network,OpenStreetMap walking network shortest path,success:graph_radius_m=2694:nodes=15256:edges=42270,4.8,1.3,False,False
숨명상센터,숨 명상센터,37.572092920342,126.93806774306,파츄코파라다이스,파츄코파라다이스,37.566328308343,126.927201695241,False,1152.4,1.152,1498.12,18.73,1384.48,17.31,1384.48,17.31,osmnx_walk_network,OpenStreetMap walking network shortest path,success:graph_radius_m=2694:nodes=15256:edges=42270,4.8,1.3,False,False
시이작,시이작,37.567493895799,126.928321014591,너울너울,너울너울,37.565560190736,126.91602233188,False,1105.11,1.105,1436.64,17.96,1454.58,18.18,1454.58,18.18,osmnx_walk_network,OpenStreetMap walking network shortest path,success:graph_radius_m=2694:nodes=15256:edges=42270,4.8,1.3,False,False
시이작,시이작,37.567493895799,126.928321014591,대저택프라이빗,바운드하우스,37.570882196338,126.928780175247,False,378.93,0.379,492.61,6.16,435.81,5.45,435.81,5.45,osmnx_walk_network,OpenStreetMap walking network shortest path,success:graph_radius_m=2694:nodes=15256:edges=42270,4.8,1.3,False,False
시이작,시이작,37.567493895799,126.928321014591,데이스타콜라보,데이스타콜라보,37.567682614349,126.931274545813,False,261.16,0.261,339.51,4.24,340.36,4.25,340.36,4.25,osmnx_walk_network,OpenStreetMap walking network shortest path,success:graph_radius_m=2694:nodes=15256:edges=42270,4.8,1.3,False,False
시이작,시이작,37.567493895799,126.928321014591,마이트리,마이트리,37.565997558444,126.929894716912,False,216.62,0.217,281.6,3.52,346.52,4.33,346.52,4.33,osmnx_walk_network,OpenStreetMap walking network shortest path,success:graph_radius_m=2694:nodes=15256:edges=42270,4.8,1.3,False,False
시이작,시이작,37.567493895799,126.928321014591,마인드플로우,마인드플로우,37.577020515491,126.935853747155,False,1250.15,1.25,1625.19,20.31,1343.74,16.8,1343.74,16.8,osmnx_walk_network,OpenStreetMap walking network shortest path,success:graph_radius_m=2694:nodes=15256:edges=42270,4.8,1.3,False,False
시이작,시이작,37.567493895799,126.928321014591,무릉,무릉,37.568813333087,126.927272103227,False,173.41,0.173,225.44,2.82,253.07,3.16,253.07,3.16,osmnx_walk_network,OpenStreetMap walking network shortest path,success:graph_radius_m=2694:nodes=15256:edges=42270,4.8,1.3,False,False
시이작,시이작,37.567493895799,126.928321014591,비전스트롤 콜라보,비전스트롤,37.567356642134,126.928486557178,False,21.11,0.021,27.45,0.34,42.18,0.53,42.18,0.53,osmnx_walk_network,OpenStreetMap walking network shortest path,success:graph_radius_m=2694:nodes=15256:edges=42270,4.8,1.3,False,False
시이작,시이작,37.567493895799,126.928321014591,빅블루요가,빅블루요가,37.568792797424,126.930228568115,False,221.64,0.222,288.14,3.6,261.57,3.27,261.57,3.27,osmnx_walk_network,OpenStreetMap walking network shortest path,success:graph_radius_m=2694:nodes=15256:edges=42270,4.8,1.3,False,False
시이작,시이작,37.567493895799,126.928321014591,숨명상센터,숨 명상센터,37.572092920342,126.93806774306,False,999.72,1.0,1299.64,16.25,1235.87,15.45,1235.87,15.45,osmnx_walk_network,OpenStreetMap walking network shortest path,success:graph_radius_m=2694:nodes=15256:edges=42270,4.8,1.3,False,False
시이작,시이작,37.567493895799,126.928321014591,시이작,시이작,37.567493895799,126.928321014591,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,osmnx_walk_network,OpenStreetMap walking network shortest path,success:graph_radius_m=2694:nodes=15256:edges=42270,4.8,1.3,False,False
시이작,시이작,37.567493895799,126.928321014591,연남장,연남장,37.564330104536,126.927584999673,False,357.73,0.358,465.05,5.81,562.36,7.03,562.36,7.03,osmnx_walk_network,OpenStreetMap walking network shortest path,success:graph_radius_m=2694:nodes=15256:edges=42270,4.8,1.3,False,False
시이작,시이작,37.567493895799,126.928321014591,연희정음,연희정음,37.566711570866,126.929277808838,False,121.16,0.121,157.5,1.97,160.69,2.01,160.69,2.01,osmnx_walk_network,OpenStreetMap walking network shortest path,success:graph_radius_m=2694:nodes=15256:edges=42270,4.8,1.3,False,False
시이작,시이작,37.567493895799,126.928321014591,파츄코파라다이스,파츄코파라다이스,37.566328308343,126.927201695241,False,162.88,0.163,211.75,2.65,232.97,2.91,232.97,2.91,osmnx_walk_network,OpenStreetMap walking network shortest path,success:graph_radius_m=2694:nodes=15256:edges=42270,4.8,1.3,False,False
연남장,연남장,37.564330104536,126.927584999673,너울너울,너울너울,37.565560190736,126.91602233188,False,1028.27,1.028,1336.76,16.71,1316.82,16.46,1316.82,16.46,osmnx_walk_network,OpenStreetMap walking network shortest path,success:graph_radius_m=2694:nodes=15256:edges=42270,4.8,1.3,False,False
연남장,연남장,37.564330104536,126.927584999673,대저택프라이빗,바운드하우스,37.570882196338,126.928780175247,False,736.14,0.736,956.98,11.96,970.95,12.14,970.95,12.14,osmnx_walk_network,OpenStreetMap walking network shortest path,success:graph_radius_m=2694:nodes=15256:edges=42270,4.8,1.3,False,False
연남장,연남장,37.564330104536,126.927584999673,데이스타콜라보,데이스타콜라보,37.567682614349,126.931274545813,False,494.69,0.495,643.1,8.04,609.4,7.62,609.4,7.62,osmnx_walk_network,OpenStreetMap walking network shortest path,success:graph_radius_m=2694:nodes=15256:edges=42270,4.8,1.3,False,False
연남장,연남장,37.564330104536,126.927584999673,마이트리,마이트리,37.565997558444,126.929894716912,False,275.36,0.275,357.97,4.47,424.61,5.31,424.61,5.31,osmnx_walk_network,OpenStreetMap walking network shortest path,success:graph_radius_m=2694:nodes=15256:edges=42270,4.8,1.3,False,False
연남장,연남장,37.564330104536,126.927584999673,마인드플로우,마인드플로우,37.577020515491,126.935853747155,False,1588.18,1.588,2064.63,25.81,1753.99,21.92,1753.99,21.92,osmnx_walk_network,OpenStreetMap walking network shortest path,success:graph_radius_m=2694:nodes=15256:edges=42270,4.8,1.3,False,False
연남장,연남장,37.564330104536,126.927584999673,무릉,무릉,37.568813333087,126.927272103227,False,499.28,0.499,649.06,8.11,802.24,10.03,802.24,10.03,osmnx_walk_network,OpenStreetMap walking network shortest path,success:graph_radius_m=2694:nodes=15256:edges=42270,4.8,1.3,False,False
연남장,연남장,37.564330104536,126.927584999673,비전스트롤 콜라보,비전스트롤,37.567356642134,126.928486557178,False,345.79,0.346,449.53,5.62,520.18,6.5,520.18,6.5,osmnx_walk_network,OpenStreetMap walking network shortest path,success:graph_radius_m=2694:nodes=15256:edges=42270,4.8,1.3,False,False
연남장,연남장,37.564330104536,126.927584999673,빅블루요가,빅블루요가,37.568792797424,126.930228568115,False,548.21,0.548,712.67,8.91,701.86,8.77,701.86,8.77,osmnx_walk_network,OpenStreetMap walking network shortest path,success:graph_radius_m=2694:nodes=15256:edges=42270,4.8,1.3,False,False
연남장,연남장,37.564330104536,126.927584999673,숨명상센터,숨 명상센터,37.572092920342,126.93806774306,False,1264.4,1.264,1643.72,20.55,1576.0,19.7,1576.0,19.7,osmnx_walk_network,OpenStreetMap walking network shortest path,success:graph_radius_m=2694:nodes=15256:edges=42270,4.8,1.3,False,False
연남장,연남장,37.564330104536,126.927584999673,시이작,시이작,37.567493895799,126.928321014591,False,357.73,0.358,465.05,5.81,562.36,7.03,562.36,7.03,osmnx_walk_network,OpenStreetMap walking network shortest path,success:graph_radius_m=2694:nodes=15256:edges=42270,4.8,1.3,False,False
연남장,연남장,37.564330104536,126.927584999673,연남장,연남장,37.564330104536,126.927584999673,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,osmnx_walk_network,OpenStreetMap walking network shortest path,success:graph_radius_m=2694:nodes=15256:edges=42270,4.8,1.3,False,False
연남장,연남장,37.564330104536,126.927584999673,연희정음,연희정음,37.566711570866,126.929277808838,False,303.95,0.304,395.13,4.94,401.67,5.02,401.67,5.02,osmnx_walk_network,OpenStreetMap walking network shortest path,success:graph_radius_m=2694:nodes=15256:edges=42270,4.8,1.3,False,False
연남장,연남장,37.564330104536,126.927584999673,파츄코파라다이스,파츄코파라다이스,37.566328308343,126.927201695241,False,224.74,0.225,292.17,3.65,518.82,6.49,518.82,6.49,osmnx_walk_network,OpenStreetMap walking network shortest path,success:graph_radius_m=2694:nodes=15256:edges=42270,4.8,1.3,False,False
연희정음,연희정음,37.566711570866,126.929277808838,너울너울,너울너울,37.565560190736,126.91602233188,False,1175.32,1.175,1527.91,19.1,1496.01,18.7,1496.01,18.7,osmnx_walk_network,OpenStreetMap walking network shortest path,success:graph_radius_m=2694:nodes=15256:edges=42270,4.8,1.3,False,False
연희정음,연희정음,37.566711570866,126.929277808838,대저택프라이빗,바운드하우스,37.570882196338,126.928780175247,False,465.82,0.466,605.57,7.57,569.28,7.12,569.28,7.12,osmnx_walk_network,OpenStreetMap walking network shortest path,success:graph_radius_m=2694:nodes=15256:edges=42270,4.8,1.3,False,False
연희정음,연희정음,37.566711570866,126.929277808838,데이스타콜라보,데이스타콜라보,37.567682614349,126.931274545813,False,206.47,0.206,268.41,3.36,207.73,2.6,207.73,2.6,osmnx_walk_network,OpenStreetMap walking network shortest path,success:graph_radius_m=2694:nodes=15256:edges=42270,4.8,1.3,False,False
연희정음,연희정음,37.566711570866,126.929277808838,마이트리,마이트리,37.565997558444,126.929894716912,False,96.23,0.096,125.1,1.56,185.83,2.32,185.83,2.32,osmnx_walk_network,OpenStreetMap walking network shortest path,success:graph_radius_m=2694:nodes=15256:edges=42270,4.8,1.3,False,False
연희정음,연희정음,37.566711570866,126.929277808838,마인드플로우,마인드플로우,37.577020515491,126.935853747155,False,1284.48,1.284,1669.83,20.87,1352.32,16.9,1352.32,16.9,osmnx_walk_network,OpenStreetMap walking network shortest path,success:graph_radius_m=2694:nodes=15256:edges=42270,4.8,1.3,False,False
연희정음,연희정음,37.566711570866,126.929277808838,무릉,무릉,37.568813333087,126.927272103227,False,293.03,0.293,380.94,4.76,413.76,5.17,413.76,5.17,osmnx_walk_network,OpenStreetMap walking network shortest path,success:graph_radius_m=2694:nodes=15256:edges=42270,4.8,1.3,False,False
연희정음,연희정음,37.566711570866,126.929277808838,비전스트롤 콜라보,비전스트롤,37.567356642134,126.928486557178,False,100.04,0.1,130.06,1.63,118.51,1.48,118.51,1.48,osmnx_walk_network,OpenStreetMap walking network shortest path,success:graph_radius_m=2694:nodes=15256:edges=42270,4.8,1.3,False,False
연희정음,연희정음,37.566711570866,126.929277808838,빅블루요가,빅블루요가,37.568792797424,126.930228568115,False,246.13,0.246,319.96,4.0,300.2,3.75,300.2,3.75,osmnx_walk_network,OpenStreetMap walking network shortest path,success:graph_radius_m=2694:nodes=15256:edges=42270,4.8,1.3,False,False
연희정음,연희정음,37.566711570866,126.929277808838,숨명상센터,숨 명상센터,37.572092920342,126.93806774306,False,978.89,0.979,1272.55,15.91,1174.33,14.68,1174.33,14.68,osmnx_walk_network,OpenStreetMap walking network shortest path,success:graph_radius_m=2694:nodes=15256:edges=42270,4.8,1.3,False,False
연희정음,연희정음,37.566711570866,126.929277808838,시이작,시이작,37.567493895799,126.928321014591,False,121.16,0.121,157.5,1.97,160.69,2.01,160.69,2.01,osmnx_walk_network,OpenStreetMap walking network shortest path,success:graph_radius_m=2694:nodes=15256:edges=42270,4.8,1.3,False,False
연희정음,연희정음,37.566711570866,126.929277808838,연남장,연남장,37.564330104536,126.927584999673,False,303.95,0.304,395.13,4.94,401.67,5.02,401.67,5.02,osmnx_walk_network,OpenStreetMap walking network shortest path,success:graph_radius_m=2694:nodes=15256:edges=42270,4.8,1.3,False,False
연희정음,연희정음,37.566711570866,126.929277808838,연희정음,연희정음,37.566711570866,126.929277808838,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,osmnx_walk_network,OpenStreetMap walking network shortest path,success:graph_radius_m=2694:nodes=15256:edges=42270,4.8,1.3,False,False
연희정음,연희정음,37.566711570866,126.929277808838,파츄코파라다이스,파츄코파라다이스,37.566328308343,126.927201695241,False,187.88,0.188,244.25,3.05,280.04,3.5,280.04,3.5,osmnx_walk_network,OpenStreetMap walking network shortest path,success:graph_radius_m=2694:nodes=15256:edges=42270,4.8,1.3,False,False
파츄코파라다이스,파츄코파라다이스,37.566328308343,126.927201695241,너울너울,너울너울,37.565560190736,126.91602233188,False,989.03,0.989,1285.74,16.07,1221.61,15.27,1221.61,15.27,osmnx_walk_network,OpenStreetMap walking network shortest path,success:graph_radius_m=2694:nodes=15256:edges=42270,4.8,1.3,False,False
파츄코파라다이스,파츄코파라다이스,37.566328308343,126.927201695241,대저택프라이빗,바운드하우스,37.570882196338,126.928780175247,False,525.13,0.525,682.67,8.53,664.72,8.31,664.72,8.31,osmnx_walk_network,OpenStreetMap walking network shortest path,success:graph_radius_m=2694:nodes=15256:edges=42270,4.8,1.3,False,False
파츄코파라다이스,파츄코파라다이스,37.566328308343,126.927201695241,데이스타콜라보,데이스타콜라보,37.567682614349,126.931274545813,False,389.28,0.389,506.06,6.33,487.77,6.1,487.77,6.1,osmnx_walk_network,OpenStreetMap walking network shortest path,success:graph_radius_m=2694:nodes=15256:edges=42270,4.8,1.3,False,False
파츄코파라다이스,파츄코파라다이스,37.566328308343,126.927201695241,마이트리,마이트리,37.565997558444,126.929894716912,False,240.19,0.24,312.25,3.9,302.99,3.79,302.99,3.79,osmnx_walk_network,OpenStreetMap walking network shortest path,success:graph_radius_m=2694:nodes=15256:edges=42270,4.8,1.3,False,False
파츄코파라다이스,파츄코파라다이스,37.566328308343,126.927201695241,마인드플로우,마인드플로우,37.577020515491,126.935853747155,False,1412.44,1.412,1836.17,22.95,1492.36,18.65,1492.36,18.65,osmnx_walk_network,OpenStreetMap walking network shortest path,success:graph_radius_m=2694:nodes=15256:edges=42270,4.8,1.3,False,False
파츄코파라다이스,파츄코파라다이스,37.566328308343,126.927201695241,무릉,무릉,37.568813333087,126.927272103227,False,276.39,0.276,359.31,4.49,458.28,5.73,458.28,5.73,osmnx_walk_network,OpenStreetMap walking network shortest path,success:graph_radius_m=2694:nodes=15256:edges=42270,4.8,1.3,False,False
파츄코파라다이스,파츄코파라다이스,37.566328308343,126.927201695241,비전스트롤 콜라보,비전스트롤,37.567356642134,126.928486557178,False,160.93,0.161,209.21,2.62,190.79,2.38,190.79,2.38,osmnx_walk_network,OpenStreetMap walking network shortest path,success:graph_radius_m=2694:nodes=15256:edges=42270,4.8,1.3,False,False
파츄코파라다이스,파츄코파라다이스,37.566328308343,126.927201695241,빅블루요가,빅블루요가,37.568792797424,126.930228568115,False,382.45,0.382,497.19,6.21,410.19,5.13,410.19,5.13,osmnx_walk_network,OpenStreetMap walking network shortest path,success:graph_radius_m=2694:nodes=15256:edges=42270,4.8,1.3,False,False
파츄코파라다이스,파츄코파라다이스,37.566328308343,126.927201695241,숨명상센터,숨 명상센터,37.572092920342,126.93806774306,False,1152.4,1.152,1498.12,18.73,1384.48,17.31,1384.48,17.31,osmnx_walk_network,OpenStreetMap walking network shortest path,success:graph_radius_m=2694:nodes=15256:edges=42270,4.8,1.3,False,False
파츄코파라다이스,파츄코파라다이스,37.566328308343,126.927201695241,시이작,시이작,37.567493895799,126.928321014591,False,162.88,0.163,211.75,2.65,232.97,2.91,232.97,2.91,osmnx_walk_network,OpenStreetMap walking network shortest path,success:graph_radius_m=2694:nodes=15256:edges=42270,4.8,1.3,False,False
